TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,TC32,TC33,TC34,TC35,TC36
1.283658446765870735e+02,1.340776291888529101e+02,1.350453410126931431e+02,1.394394859942341043e+02,1.321045421535435764e+02,1.281200347839549067e+02,1.531652291250931910e+02,1.481961318310906677e+02,1.479693853049289487e+02,1.434359800523544948e+02,1.467463061750931672e+02,1.580163818968519820e+02,2.163105170943904341e+02,2.156366589891310639e+02,2.020043190201387802e+02,2.114561842208058806e+02,2.095403698547821421e+02,2.019099649567982624e+02,3.619508834882936981e+02,3.615050691211680487e+02,3.595448376304300382e+02,3.586894680896886598e+02,3.769534369027876437e+02,3.642322018667613861e+02,6.175318022293556623e+02,6.225568662634788097e+02,6.106761093841640786e+02,6.097286369081045905e+02,6.188187257303743536e+02,6.196451642676603342e+02,-9.071971577314638324e+00,-2.819535094202488157e+00,-5.091717437318612482e+00,-7.239598519204816895e+00,-6.729032958104918194e+00,7.368842598845473546e+00
1.293656115717990360e+02,1.335204483141164928e+02,1.252852527577495749e+02,1.378924689167390341e+02,1.250713895924253620e+02,1.170994691059698880e+02,1.423169329916071320e+02,1.495689611006381199e+02,1.427508958847814711e+02,1.514973384469338384e+02,1.467736200326043274e+02,1.469701797756707435e+02,2.203009479349369428e+02,2.052822409687229310e+02,2.107913172301436475e+02,2.021142761373321832e+02,2.072272495215948709e+02,2.067308826340760675e+02,3.572929619461042421e+02,3.608279815571875133e+02,3.473041377148509241e+02,3.598150918712115640e+02,3.675835326320741956e+02,3.597179142422614291e+02,6.253444998383231450e+02,6.257292546008725367e+02,6.094618220401513327e+02,6.168802613459039321e+02,6.136931465670916168e+02,6.268903605977855023e+02,1.046336198001272422e+01,1.913850980101963195e-01,8.351918148641303219e+00,-7.640761483926947761e+00,-7.132460097504385033e-01,5.193038361960453209e+00
1.357327160523354905e+02,1.228114105695497358e+02,1.338931237609251923e+02,1.315173294612472716e+02,1.398918389536273423e+02,1.268584377578604148e+02,1.604261119246279179e+02,1.521007830467523263e+02,1.504363873868244639e+02,1.524119880080129974e+02,1.420820198514748540e+02,1.544457690601714148e+02,2.084538127933868452e+02,2.070456751821422188e+02,2.071170941217895063e+02,2.101235260971055254e+02,2.076689440322551548e+02,2.088183075210118034e+02,3.719212786747177120e+02,3.610537470497375807e+02,3.543122684830242406e+02,3.628129562611339907e+02,3.472261785400032750e+02,3.548868861496300724e+02,6.187990054296577682e+02,6.245502866740956733e+02,6.082037237625563648e+02,6.124553733070016506e+02,6.241725587084656581e+02,6.188863254684783897e+02,1.978472842816038080e-01,-2.507989264378245764e+00,2.735299858632447290e+00,-7.045336416470832086e-01,-9.762751659648133185e+00,-1.460787838258167826e+00
1.308748040189450137e+02,1.323601368267131875e+02,1.297547097064384900e+02,1.309851092624508055e+02,1.289311605513656218e+02,1.411448823364117686e+02,1.525709784791156949e+02,1.559895301472208473e+02,1.470757157390970633e+02,1.526353502708678036e+02,1.393506541709446651e+02,1.498595670442181813e+02,2.065488091375415536e+02,2.113380589695254628e+02,2.093767968465062950e+02,2.026576268950151984e+02,2.045023499863148970e+02,2.001892702539574316e+02,3.642371767682863606e+02,3.614948616434691644e+02,3.612503386761655406e+02,3.660161255059635437e+02,3.528047325645849810e+02,3.582620524178546475e+02,6.198429972241764290e+02,6.077640777247222559e+02,6.188894513614234256e+02,6.137323951061600837e+02,6.230273555155914664e+02,6.140969205179011396e+02,1.114045610489468263e+00,-5.720884898858813017e+00,-8.137376981118340069e+00,5.409353353524128494e+00,2.702597078081863113e-01,-3.515145549385955803e+00
1.181517279037651633e+02,1.250267465417738464e+02,1.276169144570157954e+02,1.221380399018086678e+02,1.286373675868829025e+02,1.380985763328525877e+02,1.538213138775935533e+02,1.476646903344078225e+02,1.617427368602454294e+02,1.510558767189598939e+02,1.449439396457035514e+02,1.468814555496722960e+02,2.138964886260095852e+02,2.163324439322913690e+02,2.089084613588190109e+02,2.073864932954275844e+02,2.069384336838520824e+02,2.072761292914171918e+02,3.594388562637288373e+02,3.468743939078162839e+02,3.608224169019994179e+02,3.582255834213428329e+02,3.567669444390428453e+02,3.531600724327153102e+02,6.119229532621304770e+02,6.260828790645268782e+02,6.178786992323314280e+02,6.281682683030620638e+02,6.188989495625656900e+02,6.212556189092372279e+02,1.306654396624839976e+01,-4.911138363933937434e+00,-1.068662405072799970e+01,-5.798166775435450226e+00,3.702090660444770087e+00,4.521312043665246527e+00
1.276854177543296771e+02,1.213447507006618196e+02,1.323230140495234934e+02,1.267836928881635572e+02,1.291516018963712327e+02,1.275324666357636261e+02,1.480120859310574986e+02,1.469350663659487566e+02,1.484942580570722157e+02,1.522929326120575411e+02,1.610190152032817537e+02,1.492328248689422310e+02,2.057568995793642443e+02,2.099022758399845543e+02,2.169137030120318741e+02,2.140456463148609600e+02,2.045239119714891842e+02,2.080031652544167002e+02,3.662013299604325880e+02,3.643535215914170067e+02,3.568459185875645971e+02,3.661037211906263451e+02,3.551720394426196776e+02,3.497097535765850012e+02,6.161664950778173306e+02,6.318890671891683724e+02,6.212332299092523726e+02,6.202669888712769080e+02,6.188157027465326792e+02,6.228093455832200789e+02,-6.021729983921728646e+00,6.180060906937070442e-01,1.358986717112125042e+00,-6.743054884276098448e-01,2.945889435744305729e+00,-1.286661139685193334e+01
1.193791030572204193e+02,1.298848538137802393e+02,1.284791839435604288e+02,1.370865097315429182e+02,1.347180225087170982e+02,1.215439593937883558e+02,1.549844537725826967e+02,1.522862231929180439e+02,1.577332807747563947e+02,1.458068921808312268e+02,1.527303346644639532e+02,1.474748092060306988e+02,2.085593858221311905e+02,2.110129938857466811e+02,2.125760938622234733e+02,2.070105322387153421e+02,2.125626385001466758e+02,2.027486705918246344e+02,3.675670644102182223e+02,3.701260823577313772e+02,3.609678636643020582e+02,3.545928348708387716e+02,3.599015940501039381e+02,3.633806404533137879e+02,6.249148934555356618e+02,6.248808562743995481e+02,6.240927036645070984e+02,6.249039657874537852e+02,6.171714100358187807e+02,6.240457869861750169e+02,-5.558414899432028378e+00,3.022559250150163024e-01,4.041896929589358756e+00,4.935263998057584089e+00,1.390804563630076984e+01,-1.899040090981096052e+00
1.331303222571402216e+02,1.333924300378515397e+02,1.242979924967153664e+02,1.323271208446171556e+02,1.358573193998521162e+02,1.271145686717181604e+02,1.423232933481781401e+02,1.525078981508566756e+02,1.439814243937264280e+02,1.574117869092088995e+02,1.569278045066767220e+02,1.381702119642152127e+02,2.063495891535899318e+02,2.111234288654381146e+02,2.000133658007513304e+02,2.167248540261861365e+02,2.070838539503734239e+02,2.194844214936488811e+02,3.715490389751473117e+02,3.603325865421880394e+02,3.594082671963226403e+02,3.609858749234254560e+02,3.546136332654673424e+02,3.586515727495142301e+02,6.182864594664242759e+02,6.222637958556271087e+02,6.066500518621060110e+02,6.256989439683852652e+02,6.222759765527829359e+02,6.176565789017078032e+02,-9.319383004056451369e+00,-7.188934509448014154e+00,-5.343348756663339749e+00,6.422247581111868442e-01,-2.645597891356965548e+00,-1.980141826085315415e+00
1.191776124834179171e+02,1.196639876324381646e+02,1.318570348920080164e+02,1.368768448046814683e+02,1.356560369537584450e+02,1.185439857817498535e+02,1.452761883684422344e+02,1.559144084174250224e+02,1.404088268324382796e+02,1.526298031977049163e+02,1.449814701109040698e+02,1.469875487077899550e+02,2.028531946666839758e+02,2.157439779174917760e+02,2.028288897227826624e+02,2.053621428326859473e+02,2.116890847861026259e+02,2.128010422051150954e+02,3.504429904255588326e+02,3.588529434537912834e+02,3.594929916807062682e+02,3.665632336718006741e+02,3.682564265411069755e+02,3.572056512796308994e+02,6.232034994331518192e+02,6.207271182487480701e+02,6.133760376526237224e+02,6.236845584163460217e+02,6.139769309644885880e+02,6.194642318143039574e+02,9.251511822059329537e-01,1.767361670232892035e-01,-3.381068672774921513e+00,3.850095392348023005e+00,7.363690303235570056e+00,7.287180529702768084e-01
1.262206598106561160e+02,1.288097860868039106e+02,1.334897181572308114e+02,1.323684879950639299e+02,1.288279286728065358e+02,1.330392678731437854e+02,1.501541868496964298e+02,1.443790671808993977e+02,1.533898827205050566e+02,1.462520892007547104e+02,1.459261794467330162e+02,1.478424365189264620e+02,2.097287694588121383e+02,2.038528964697875381e+02,2.193006490767844241e+02,2.107313790110073910e+02,2.068563810877598712e+02,2.050693808234434243e+02,3.628368000264916304e+02,3.638417239332588338e+02,3.653172073875412025e+02,3.636876734252386427e+02,3.795506630288559791e+02,3.768985134081863180e+02,6.198083576048935583e+02,6.128656711450428247e+02,6.197803580724595349e+02,6.146071910955711246e+02,6.216475701933745768e+02,6.226803905066675497e+02,-5.241431701622930817e+00,-1.135187554707603219e+01,-9.747029137108944141e+00,-2.981817782239918557e+00,-2.203196904695952085e-01,1.628507171027758105e+00
1.351191384681251293e+02,1.369420059970981924e+02,1.334202592986916613e+02,1.304336022128588866e+02,1.315703831829987109e+02,1.440390379922954480e+02,1.534004698639198239e+02,1.464239815222670416e+02,1.382618789100380639e+02,1.468874172187462932e+02,1.582805128903115417e+02,1.453416727933755510e+02,2.027301394206333214e+02,2.018292525565596804e+02,2.089774532611367306e+02,2.090238214751547048e+02,2.035644184784332538e+02,2.184955120001924911e+02,3.608297113480080611e+02,3.628435915886939256e+02,3.632994074649005825e+02,3.654602459272878150e+02,3.621505505134572900e+02,3.540105107868821506e+02,6.175730976552116545e+02,6.083524164118393855e+02,6.281744893477092546e+02,6.291153131559575513e+02,6.256830017379063520e+02,6.295574271144137128e+02,2.223799113805156935e+00,-1.970497825420993721e+00,-9.713858039976450698e+00,4.178743655623846642e+00,4.146458903175170185e+00,2.664238980522698697e+00
1.313469801572514370e+02,1.257587745407102204e+02,1.298855547807157507e+02,1.351143597238545340e+02,1.264541550190437249e+02,1.296055808785415593e+02,1.485141926432281707e+02,1.548814296608570658e+02,1.488680646409849260e+02,1.557005194419930660e+02,1.475831643362541001e+02,1.466260806643307717e+02,2.163649923611732504e+02,2.165269102940710013e+02,2.064568989875138243e+02,2.148177698586776785e+02,1.986834760296069362e+02,2.006793667648478845e+02,3.584016282391497157e+02,3.704509526861352242e+02,3.657973974844977647e+02,3.604509882771841944e+02,3.687377273910726672e+02,3.618214665726735575e+02,6.166028530592139987e+02,6.130281664920926232e+02,6.127928670490152854e+02,6.089611579172686788e+02,6.161041380939266219e+02,6.098874993063484453e+02,7.789727064087990094e-01,1.040153572854762487e+01,3.695698746585787120e+00,1.976533506983838340e+00,5.837979254056046230e+00,8.318220709311997751e+00
1.266677623283712677e+02,1.288729422020161337e+02,1.266596888976917796e+02,1.313346803312236943e+02,1.300392838445385166e+02,1.260446397334514046e+02,1.509294797999181412e+02,1.492248682605523129e+02,1.484710967473660617e+02,1.527827184350131233e+02,1.568788747660484546e+02,1.520363135139617441e+02,2.100894195302099376e+02,2.108922946026371790e+02,2.076963220641592613e+02,2.132903256457609587e+02,2.090590721682171136e+02,2.094550472798150054e+02,3.610563861724277785e+02,3.666961406322240578e+02,3.677922688667824787e+02,3.561411762849006664e+02,3.555572442028930027e+02,3.542327835698242211e+02,6.181653261694278854e+02,6.189454625172412534e+02,6.170897201980768614e+02,6.114324011250811282e+02,6.230693564790026358e+02,6.253871876792666171e+02,-9.823095878964682726e-01,4.080232503981469527e+00,5.011174849056947878e+00,3.853858121363776590e+00,-1.042118875065361649e+01,-1.313001120069160699e+00
1.328675268961820564e+02,1.369745876747360001e+02,1.207317943921367203e+02,1.258817563639908030e+02,1.343196830524701397e+02,1.368791998915750980e+02,1.479734727296186918e+02,1.406355236700310911e+02,1.568628116859648571e+02,1.456337541131434818e+02,1.520151880062178691e+02,1.479521943739324854e+02,2.170708813459170585e+02,2.056020621284988863e+02,2.028272058497460648e+02,2.069147318706125134e+02,2.121573851438856764e+02,2.068065421312515753e+02,3.512271330924054382e+02,3.595151247025308408e+02,3.647638382616920012e+02,3.493887962053975684e+02,3.602075653075626747e+02,3.597064717195781327e+02,6.157673266733289665e+02,6.251350115004875079e+02,6.158458730513486898e+02,6.127373758759355269e+02,6.225185007893236389e+02,6.154731533560469643e+02,-3.483415847092263817e-01,8.397690764930111129e+00,-4.547776890347921430e+00,4.995761600474147635e+00,-8.024081506001126129e-01,-3.247536932759472528e+00
1.298428177893118516e+02,1.241232736640164660e+02,1.328424837686825128e+02,1.349403263582586021e+02,1.213983974808870983e+02,1.227411105037124486e+02,1.529026507113266860e+02,1.414357147801407848e+02,1.621500412618820803e+02,1.504144361496857414e+02,1.518614642412987905e+02,1.449867980036723054e+02,2.089082213184709360e+02,2.062445149455409137e+02,2.092599131185989734e+02,2.111803159822098337e+02,2.109891897363274325e+02,2.044344557520496153e+02,3.498815247808207118e+02,3.614048132927559323e+02,3.551295831644289933e+02,3.536866434550451004e+02,3.716340785661581094e+02,3.554231867335217316e+02,6.242864603977839124e+02,6.182611014947673311e+02,6.098336554805802052e+02,6.199908686872470298e+02,6.161097922997025762e+02,6.123324800366502814e+02,-7.226504122483046189e+00,2.216753081192775365e+00,3.535998235816157909e-01,-8.051185069330464295e-01,-4.132645173150335971e+00,8.187924084883103859e+00
1.312949718653829336e+02,1.287605268785611941e+02,1.309668211618331100e+02,1.332786098800448826e+02,1.347178731165231511e+02,1.363770218950612900e+02,1.525645153825247178e+02,1.514651759367837371e+02,1.550117309508327992e+02,1.514954715524511926e+02,1.455682105589400237e+02,1.470711261041684850e+02,2.104999056374674922e+02,2.128009422942267008e+02,2.051956750927931239e+02,2.081559899720858482e+02,2.125315447032679970e+02,2.058474461360969485e+02,3.463095057963047907e+02,3.606605723002481909e+02,3.591971435891469469e+02,3.488338753847702947e+02,3.656690345718924959e+02,3.615440345354306828e+02,6.192797922299592983e+02,6.252513027090720925e+02,6.083476802309540972e+02,6.312162439571123969e+02,6.136746007741137419e+02,6.139562452978997271e+02,-6.062336025242752946e+00,-4.524478201547511347e+00,-7.637912422368970056e+00,-2.499198358877844584e+00,-4.532921311599533709e+00,-2.255313578246596506e+00
1.269561093243935943e+02,1.375109465546743479e+02,1.308372387596060662e+02,1.273635142788657504e+02,1.272404677288895414e+02,1.363733220257647076e+02,1.395897886541308708e+02,1.481816491481853575e+02,1.474615405777464332e+02,1.591975676607810897e+02,1.468671462107916170e+02,1.483548138846584834e+02,2.102629348485741332e+02,2.126523651161965063e+02,2.102002501163783847e+02,2.131037775998679535e+02,2.112477473390630962e+02,2.149241522869577352e+02,3.613764029209012278e+02,3.619570365679139741e+02,3.702335171912323517e+02,3.580539764582167095e+02,3.624291004722800267e+02,3.595922938905519004e+02,6.206351581838536049e+02,6.135461271235307095e+02,6.218845965499251633e+02,6.291131739422213514e+02,6.156613519183597418e+02,6.130070319632540077e+02,7.944514105053416486e+00,3.923011879429158633e+00,-4.709040392170320111e+00,-2.179741803685866675e+00,9.421428029701505835e+00,3.889359353163873934e+00
1.381422111796186130e+02,1.335594092357961529e+02,1.339225638877452695e+02,1.201484643727925459e+02,1.305952297128852138e+02,1.336958989631988004e+02,1.574571644091976736e+02,1.507085333486772072e+02,1.527588893828638277e+02,1.504439454114880448e+02,1.558102804998649731e+02,1.397381904474549401e+02,2.141893793692638894e+02,2.102799792870787030e+02,2.024393153963071939e+02,2.034004879332184146e+02,2.108423162744695389e+02,1.981998107059091012e+02,3.707848788983176291e+02,3.554876021081310000e+02,3.624978067100831254e+02,3.608489629086938635e+02,3.666705559694170233e+02,3.645406775182360661e+02,6.230843242846324301e+02,6.179727792223352481e+02,6.196917037461417976e+02,6.211518283724908542e+02,6.038916245036562032e+02,6.298518143586331917e+02,9.615928777161828478e+00,6.310632899807125717e+00,4.127812248544728391e+00,-4.947150056074558933e+00,1.326667840281695554e+01,3.679206446630630012e+00
1.295247201467477112e+02,1.367353726560156417e+02,1.379886891528848025e+02,1.297920129122682340e+02,1.303329231684571141e+02,1.329098315205292806e+02,1.559789564470356709e+02,1.515869355052332139e+02,1.533773264717251550e+02,1.574788894155232413e+02,1.529622269277980138e+02,1.538688593250930978e+02,2.040345630252189721e+02,2.012095522759311166e+02,2.042854226143368237e+02,2.040980499485665405e+02,2.123119435474607428e+02,2.095269442611796080e+02,3.512098119676930992e+02,3.598468473722926433e+02,3.605295052426390043e+02,3.495953412941923375e+02,3.531252623638634986e+02,3.552855068623935040e+02,6.266631395303578529e+02,6.199170345427362463e+02,6.192032332548934619e+02,6.166051249390407065e+02,6.156774048012806588e+02,6.181429291323021289e+02,1.147682304977106327e+01,-3.832192016832961734e+00,-9.853663661769497040e+00,6.965684089435551840e+00,-1.639962320078882652e+00,6.708791662739749917e+00
1.333189018261445824e+02,1.377477201194849670e+02,1.241403018268563869e+02,1.174750537355709668e+02,1.288446132928637553e+02,1.235207417011823452e+02,1.490019203198831121e+02,1.434705749384699516e+02,1.479745473190276073e+02,1.495410544089848770e+02,1.454990235073356359e+02,1.502568093261049853e+02,2.054696083799074984e+02,2.037665613623849765e+02,2.064769846670889137e+02,2.059694998539603716e+02,2.133516892252545460e+02,2.000275743407966615e+02,3.627820338357661853e+02,3.661167326171026275e+02,3.591824142921179259e+02,3.663232216996378270e+02,3.570597645047722608e+02,3.513633321034580490e+02,6.251900371614414098e+02,6.123516648267057008e+02,6.248378745132913537e+02,6.032948294467894357e+02,6.129073991731740989e+02,6.261414338138212088e+02,-4.006801286608185464e+00,8.279178276110069845e+00,-1.780491249968981338e+00,-2.437448299316472333e+00,-2.000125666882013320e-03,-2.574734250411227166e+00
1.192814581757747021e+02,1.268522174126271693e+02,1.283486926675637676e+02,1.280164730423002197e+02,1.205308124511441008e+02,1.284381091216459367e+02,1.507928103156328916e+02,1.536299222761948045e+02,1.418579349150266182e+02,1.550454469979907515e+02,1.536792355032926878e+02,1.526771162296405464e+02,2.067505985974528926e+02,2.148260739624721793e+02,2.016215110980063514e+02,2.119398528101231136e+02,2.128161018541924818e+02,2.023221980130664406e+02,3.646633488107561902e+02,3.656588005279133426e+02,3.532978545320927424e+02,3.675994956282143562e+02,3.573075740190111560e+02,3.662170446114990909e+02,6.258142012257818578e+02,6.173340154075928012e+02,6.281696318942351809e+02,6.225615147607595645e+02,6.141422623798525819e+02,6.139606583999652685e+02,-3.527162071911727814e+00,-2.551073162383147519e+00,5.791534301018379516e+00,-4.578956327107933433e+00,3.536185993303906372e-01,-6.515796874896782498e+00
1.290180551060676919e+02,1.264267710222909784e+02,1.370100250080944591e+02,1.348288188936076040e+02,1.252509643545083406e+02,1.322903389485082926e+02,1.570188144226214888e+02,1.439950584130926927e+02,1.540245496951435769e+02,1.551657123778407197e+02,1.497535228517018027e+02,1.528523963335318854e+02,2.106367921138176769e+02,2.098640615029090384e+02,2.114858813080319919e+02,2.074514741738832129e+02,2.014072800527016511e+02,2.132535107531178369e+02,3.663876413978007918e+02,3.673199435427081312e+02,3.468065303922105045e+02,3.715971168114044758e+02,3.630153070511056512e+02,3.571206112753169464e+02,6.200169678457866667e+02,6.080369301432024258e+02,6.192936343857759312e+02,6.146548024233272827e+02,6.201932834224387534e+02,6.288581416378727909e+02,-7.925803550407874098e+00,-2.797509896146207709e+00,-2.454554722089282937e+00,3.053137804303980296e-01,7.742992744466942412e+00,-4.837310093737175465e-01
1.213899356103176359e+02,1.343680930165823781e+02,1.190175430859247996e+02,1.326822656135373109e+02,1.344952833002616899e+02,1.397215845882922167e+02,1.436707466248648473e+02,1.455969497103326091e+02,1.466419805198227380e+02,1.511731717241176227e+02,1.545517684473453812e+02,1.475187973993708965e+02,2.056622314127930906e+02,2.078738265127371108e+02,2.052453505729047549e+02,2.154398912512934032e+02,2.043115590286391523e+02,2.201052700548635528e+02,3.620930855474885561e+02,3.576013868319025164e+02,3.737738071647926859e+02,3.637989987517907480e+02,3.656274497051523440e+02,3.553730020232639504e+02,6.169970104298517981e+02,6.239968719473886267e+02,6.259429787178844435e+02,6.234722380107058370e+02,6.286942954096793983e+02,6.086975309286042375e+02,-1.415566886770366350e+00,-2.847348054861388533e+00,8.126620113952585100e-01,3.422151132704424281e+00,1.674619985233682939e-01,-9.229507826212297594e-01
1.204447714696891722e+02,1.271530789928392977e+02,1.168607431935134571e+02,1.282935586480656980e+02,1.371658298362348489e+02,1.332868123765514667e+02,1.526326951442302686e+02,1.419787666869682994e+02,1.437096604565159907e+02,1.441544523402149309e+02,1.490711641959247231e+02,1.559940170551442975e+02,2.016692750924315760e+02,2.116969718664994389e+02,2.081759543967199306e+02,2.193382350074122087e+02,1.994661908049184547e+02,2.125924183941849606e+02,3.605742157578558249e+02,3.621453032195221908e+02,3.551710507650179238e+02,3.638019129642289045e+02,3.620169155899270095e+02,3.622695954204946247e+02,6.354509563883840428e+02,6.246584897002541084e+02,6.135652285449667716e+02,6.170441328485826489e+02,6.248110646080076549e+02,6.343333184793050350e+02,4.551271932779989093e+00,3.081653633504937595e+00,-7.495417644964510018e+00,4.768568659577638869e+00,-1.950959245187251501e+00,-2.961014334469336262e+00
1.380361507928429603e+02,1.285121652472956555e+02,1.300227392551021808e+02,1.443331797944292418e+02,1.264508778654990948e+02,1.240410001898481909e+02,1.540591054870897381e+02,1.473467989890761487e+02,1.555203234813829738e+02,1.575864614920461690e+02,1.547566272008131705e+02,1.513813728405792176e+02,2.043540475093938085e+02,2.058351669765137046e+02,2.079299968802257581e+02,2.017693582242213211e+02,2.061857454376704766e+02,2.039621090058831214e+02,3.604454998216530726e+02,3.693857443099909119e+02,3.539964155396024807e+02,3.578652131824832168e+02,3.581758388493252596e+02,3.550980417112161831e+02,6.154250917272692050e+02,6.297446991761698882e+02,6.105960497564051366e+02,6.069390858216717106e+02,6.233964077093903597e+02,6.245118099519108910e+02,1.551106343619124583e+00,-1.045616196627842065e+01,2.596215161900207846e+00,-2.305503255835753329e+00,-9.270875959485611606e-01,-7.202090146000198700e+00
1.342759360646080893e+02,1.282283101965510355e+02,1.284991109535892235e+02,1.388232188810863192e+02,1.303464400319483047e+02,1.303813580709085045e+02,1.521962371522514559e+02,1.529891717395323667e+02,1.488333099209619093e+02,1.468982740575853256e+02,1.545688687370168850e+02,1.462326313972577623e+02,2.107363331503797781e+02,2.087870688006835280e+02,2.107197403252881998e+02,2.106064101874872847e+02,2.126701864823906192e+02,2.151191756196816982e+02,3.556003011768294186e+02,3.575163029674116046e+02,3.563557915708074688e+02,3.658070357416040110e+02,3.608654445261246337e+02,3.571994550402955610e+02,6.111573731166538437e+02,6.310805447545496918e+02,6.277801544969239558e+02,6.178431957845299394e+02,6.186954288182960227e+02,6.207586250690281986e+02,6.595629981311600609e+00,1.900446536411311449e+00,5.824157137535747708e+00,-4.650285516631944560e-01,-8.157928699747742485e+00,-9.152631488112604075e+00
1.378186534530472898e+02,1.419809813506944920e+02,1.300883931899958270e+02,1.250141004699378868e+02,1.319618685905987832e+02,1.308710711100264064e+02,1.479161394677920498e+02,1.546353841465485459e+02,1.569054978178016313e+02,1.552308408280227923e+02,1.644234504236752059e+02,1.649858912582812707e+02,2.094189715437322832e+02,2.077258176281640090e+02,2.036603956915783158e+02,2.155529801898400706e+02,2.058881890719123362e+02,2.093757479358945375e+02,3.642177161348513437e+02,3.594989338513445887e+02,3.544383241879842785e+02,3.655993520802379635e+02,3.526668019138570571e+02,3.559966394319733354e+02,6.199843672465705140e+02,6.078510630736991516e+02,6.190064188529114517e+02,6.082396054515161268e+02,6.137287263977328848e+02,6.236497425793681941e+02,8.604084050455133692e+00,1.952250634086201586e+00,4.334412841253622584e-01,-7.490824405345611225e+00,-4.181988307499542756e+00,1.617583150179660034e+00
1.338485073937627021e+02,1.311869798922770372e+02,1.323639285501047596e+02,1.291152844582481976e+02,1.250395175976382518e+02,1.216848096207129544e+02,1.509388742901864475e+02,1.477378645461860458e+02,1.478754787254270013e+02,1.472127570287587446e+02,1.511385879418682237e+02,1.516406052991654860e+02,2.161513378124478493e+02,2.064702706880822234e+02,2.099956791475518401e+02,2.095593762364954671e+02,2.083611933296810719e+02,2.147462560380365062e+02,3.586547166400942501e+02,3.494313897268223741e+02,3.544633014405015956e+02,3.595644313216021146e+02,3.670511153649212588e+02,3.552783559022246322e+02,6.145833834423084454e+02,6.170496428138390002e+02,6.130113907365609975e+02,6.233793507608992286e+02,6.262559870588899003e+02,6.194556253377304529e+02,-4.651422502333274700e+00,-2.784366553218280416e+00,-1.102687433753701818e+00,2.881855640513657058e+00,-2.358043457398271148e+00,-2.869308526416561644e+00
1.200700633019105794e+02,1.368519008583294578e+02,1.342119550033723101e+02,1.298256182170352986e+02,1.296794321019825986e+02,1.236667559341459111e+02,1.467156535683439813e+02,1.496490327472663466e+02,1.496060012991472377e+02,1.504508686221832079e+02,1.480398750886642461e+02,1.493807944913913843e+02,2.001434721175528182e+02,2.067439994195181612e+02,2.076925929163299145e+02,2.035865693197388282e+02,2.044116961350440533e+02,2.100641033652087231e+02,3.599364456561680186e+02,3.696749519897841196e+02,3.594977466051446982e+02,3.591366180708135971e+02,3.587334598297057369e+02,3.540204735950055124e+02,6.142903587123869329e+02,6.233469875139566057e+02,6.249727187596159865e+02,6.252374148839232930e+02,6.194945880739367112e+02,6.201212456834184650e+02,-3.034644610432550849e-01,9.276470806932136881e+00,1.441132308665629136e+00,1.460157870893908250e+00,-6.268278405377533780e+00,-2.186423245223423351e+00
1.408664683941819362e+02,1.193430722017389343e+02,1.301070592385172802e+02,1.358195854359708221e+02,1.389140981628495126e+02,1.260951581862523909e+02,1.561489631388767236e+02,1.452111480365506679e+02,1.592700714602840435e+02,1.566701696814553486e+02,1.439532478824964130e+02,1.566764981044433966e+02,2.176861808305098407e+02,2.084212663792220610e+02,2.087256538868935820e+02,2.027188769796617862e+02,2.056368734713167612e+02,2.171651288237789856e+02,3.638898143045652205e+02,3.519922836389679333e+02,3.549354804568581017e+02,3.657984596898160703e+02,3.631136326926039715e+02,3.615124456154502468e+02,6.276014851108986932e+02,6.109784930780243712e+02,6.044600258664199828e+02,6.137909485192977854e+02,6.263541254303387404e+02,6.246432805851152352e+02,3.934904811219587462e+00,-5.857403264907615537e+00,1.301159479110599193e+01,-1.498970170089804821e+00,-3.461407872749086678e+00,6.733060571596699795e+00
1.274008740307263139e+02,1.267152351616366133e+02,1.224773552687701823e+02,1.183123017824006240e+02,1.233369098880830848e+02,1.300441733768435029e+02,1.576919974030525111e+02,1.430269883331022811e+02,1.548435284007451855e+02,1.539121446592061204e+02,1.427372676133720972e+02,1.455774741475436258e+02,2.084965023599319238e+02,2.002628652901285591e+02,2.170931803548722314e+02,2.099846300425450067e+02,2.058094845339599601e+02,2.115173653183138640e+02,3.662834491455787997e+02,3.613070911115254944e+02,3.611640327451608528e+02,3.659724827085026391e+02,3.640306645850400855e+02,3.692211901131178138e+02,6.160309545290770075e+02,6.052503781430374374e+02,6.244474358487318568e+02,6.173545190277632173e+02,6.194710074260190140e+02,6.188019514685784088e+02,8.721308320949781034e-01,3.240466759152218934e+00,-7.166111906891208250e+00,1.110752082377514327e+01,1.777726435656889237e+01,-7.465059155218686016e+00
