"Temperature (degC), TC1","Temperature (degC), TC2","Temperature (degC), TC3","Temperature (degC), TC4","Temperature (degC), TC5","Temperature (degC), TC6","Temperature (degC), TC7","Temperature (degC), TC8","Temperature (degC), TC9","Temperature (degC), TC10",V_coil_rms (V)
393.1352808,215.4222584,304.4257584,204.8290006,175.7662452,323.0760531,372.5174937,188.5059397,267.7109353,196.3915335,78.47469372
399.4100473,217.3196628,308.3050721,206.6996778,176.2949992,327.2119011,375.74785,189.1803293,269.7386516,197.3145134,78.42767542
404.8889422,219.6614889,312.3713706,210.9307858,177.8690224,339.6949887,384.8866803,190.7927661,274.4292003,199.9662261,78.33062755
386.8389458,214.0616944,300.0176346,205.5839354,175.5502246,324.2504473,366.5708891,187.4848383,264.3341746,195.7824908,78.49920434
367.6783537,209.1128986,288.3136969,203.3440972,174.7110684,320.3745781,357.189819,185.593219,258.3883472,194.0651791,78.59844597
397.6347345,215.5396035,305.3818516,202.1650483,174.1577716,311.112316,361.4227023,186.8940079,262.8738276,193.6696901,78.54157463
365.0440577,207.541754,285.661522,199.7607967,173.1633064,308.2249973,347.6305804,184.0293294,253.7652464,191.4687128,78.68357832
366.5900517,208.8352485,288.018191,203.0287968,174.8479461,320.8041646,359.2160174,185.8506167,259.2625383,194.3464206,78.59774338
426.2183541,225.2061509,324.4333747,213.4015673,177.9598493,339.8197069,385.8193373,191.5300647,276.5447571,200.2554848,78.25489169
382.9981876,213.6884092,299.9313171,206.4688621,177.1431245,333.694834,381.2718106,189.5938906,270.9500076,198.6388903,78.44397201
393.7115977,215.822583,304.6529631,205.9079679,175.8958844,325.1326212,371.5905088,188.409115,267.2954923,196.5320868,78.46236997
384.134472,212.5089015,297.1888699,202.232961,173.9388624,312.2202979,355.4567558,185.6926117,258.9387258,193.009295,78.5864901
381.5915675,212.4172332,295.8441997,204.2333974,174.5060767,318.2164929,356.5901989,185.8473397,259.2416471,193.8426186,78.5631599
403.7587319,218.2646492,310.6553907,206.5341076,176.1222232,325.3887406,375.2054342,189.2085092,269.8269314,197.0676206,78.42265989
376.3749273,211.215739,294.0875771,203.4820248,175.129571,321.0763641,364.1328603,186.8145615,262.3887312,195.0290068,78.55506591
374.6979867,210.3108757,292.6152389,201.5440815,174.3602609,314.8428713,359.6141751,186.0626247,260.1743671,193.7416483,78.5993028
388.6900114,213.4787932,302.2031743,200.8578901,174.9190895,313.9859002,371.841642,188.2155728,267.2172837,195.1706192,78.53947372
389.6898345,213.6296948,301.8138802,201.1152307,174.5335711,312.5310511,366.7582114,187.4981253,264.8256761,194.4218511,78.55180164
406.5664664,220.027585,312.6305931,211.0168338,177.3437362,336.9229399,379.3189968,190.0084945,271.9208595,198.9751463,78.34620155
384.6376183,213.1608757,298.8569387,203.7941325,175.1638885,320.2445574,365.9406443,187.2915806,263.9142293,195.2060691,78.52815776
374.5621096,211.4756242,293.5871534,206.0551974,176.13974,329.9723024,368.6437945,187.5133817,264.2884208,196.617482,78.50957686
369.7321474,209.2619094,289.0858403,202.2318692,174.1692667,315.7939894,354.3574168,185.1919257,257.2660302,193.2023418,78.61921294
371.3000942,209.8870731,290.5603262,203.1344019,174.7902309,319.8479714,359.5599802,186.0183557,259.7981589,194.3148288,78.58659067
392.0554068,214.3188634,302.8140353,201.8188393,174.3560738,312.328305,363.4020428,187.060514,263.3990718,194.0062919,78.54762582
371.1478466,209.3820515,289.5618077,201.4966623,173.7710348,312.531162,351.9408627,184.8560847,256.2459647,192.5393922,78.63339714
371.8471802,208.9945735,289.1997602,199.5891509,172.8560348,305.3123942,346.2341116,183.9850022,253.6489829,191.0093594,78.67700986
393.265336,215.0764686,302.8683857,204.1511269,174.643848,316.8568166,361.2479041,186.8078916,262.3637645,194.312805,78.52434274
376.5307232,210.944484,293.1639419,202.7687642,174.3127453,316.1056687,356.6390016,185.6896191,258.9041008,193.555118,78.59159566
380.1455794,211.5897354,295.1224351,202.1443851,174.128045,313.7066601,356.8012663,185.7937691,259.2768557,193.322245,78.59166554
359.1594815,206.183959,282.94651,199.1566996,173.3865475,309.4612175,350.2290035,184.2406139,254.519331,191.8701674,78.69337356
386.4374991,214.4790557,300.7594083,207.1242047,176.4962313,330.9649366,373.390749,188.5375343,267.5040132,197.3990192,78.45495783
395.6807538,216.5191978,306.1696147,206.7358486,176.2685819,327.7473495,374.4817998,188.9032141,268.8243288,197.1952603,78.4378543
391.7803936,215.60928,302.684952,207.3352353,175.7108591,326.5979432,365.7370311,187.5239078,264.3308296,195.9960211,78.47074229
370.4801068,209.0801483,289.1673754,200.8548761,173.5758004,310.811392,351.1933559,184.7030292,255.8676634,192.2363135,78.64607101
408.2361269,218.7316009,311.9710276,205.0854244,175.0473389,317.7569988,367.3074223,188.0842969,266.4406944,195.2352623,78.46292582
371.0704236,210.4072755,290.5024162,205.4678545,175.2843473,325.5887766,359.6512563,186.0943034,259.8030915,194.9959672,78.55650784
389.727873,215.0537889,302.0693593,206.7386083,175.9808323,327.4377175,369.5562151,188.0260915,265.9822223,196.534867,78.4680423
376.6687367,211.6938677,293.989204,205.2687189,175.3169721,324.4463121,362.0772613,186.57251,261.4086352,195.1888378,78.53829554
378.1478646,212.3883639,294.6754377,207.0306335,175.6604405,328.3346259,362.2213597,186.6839342,261.5666801,195.682264,78.51420539
387.6521964,215.2487741,302.5765682,208.7075136,177.6466598,338.467441,382.6684249,189.983839,271.9519235,199.4241138,78.4007865
372.255784,209.18891,289.2205802,200.1365544,172.832667,305.9268462,344.8075187,183.785674,253.0019489,190.9172599,78.6755099
384.0616323,213.1223974,299.0133027,203.9261731,175.5593668,322.3622456,369.8931618,187.873526,265.7179347,195.9328508,78.51368775
405.6733894,218.5269115,311.5261637,206.0407654,175.8712387,323.2668689,374.0025341,189.0555782,269.4276877,196.6767765,78.43052439
376.8651777,211.6817523,294.7405777,204.8073917,175.6875772,325.6019344,367.3756234,187.3388748,263.9235128,195.9561416,78.52586542
385.1913568,213.0425965,299.3068772,202.6688334,174.949174,317.464295,366.3572184,187.3462777,264.199096,194.9281874,78.53962939
381.1777078,212.277971,296.3291046,203.5490817,174.7522183,318.4676745,360.8915829,186.462869,261.2480424,194.376003,78.55494782
415.6005244,221.550869,318.9314778,208.342187,177.3191539,331.5898167,387.6916505,191.4120136,276.7380253,199.3880644,78.33276602
392.5442509,216.1653636,303.9342045,208.618448,176.5515196,332.2653189,372.292173,188.5571715,267.4755057,197.4650437,78.42925319
382.3479236,212.8651666,297.2326867,204.881917,175.2571949,322.6247776,363.748145,186.9428265,262.6510908,195.2170044,78.52638793
368.0314169,209.2751719,288.5531833,203.7161128,174.8214579,321.4053351,357.6736193,185.6806932,258.6427727,194.2461609,78.59191361
380.0725262,212.1147914,295.0676305,204.2920355,174.5778164,318.8542869,356.8651139,185.8647205,259.2295697,193.9396118,78.56298558
368.1985269,208.7920231,288.6139744,201.4879729,174.2700921,315.4769955,356.882634,185.5067736,258.3405786,193.4517661,78.62278076
361.2830646,207.0345501,283.3410244,201.234627,173.3775902,311.9961309,345.6135479,183.6864901,252.4827326,191.6470289,78.67934939
393.1591611,216.3178947,303.8275697,208.8771622,176.2890055,331.241921,368.997719,188.0898303,265.967102,196.9542509,78.4372856
384.5545822,212.8733161,297.7795804,203.2410062,174.4263866,315.9600579,358.7301233,186.2084003,260.5073649,193.8469239,78.56180268
358.2654935,205.7647168,281.0640219,199.019344,172.5917115,305.5989758,341.1105239,182.8955794,250.1551361,190.3303811,78.72948611
398.3898925,216.7950435,306.6188303,205.9924512,175.4753181,322.5266172,367.7799832,187.9465741,265.851186,195.7987583,78.46720351
375.227818,211.1700581,292.929863,204.6601383,175.1283168,322.9301881,360.8705836,186.3476016,260.7131151,194.8604511,78.55348715
384.808366,214.1106274,299.3671605,207.4321823,176.2535383,330.6044944,369.6970294,187.9501646,265.6365947,196.890759,78.46863481
393.1911828,215.1651051,302.7003817,204.6649345,174.7112928,317.8991838,360.7865212,186.751146,262.1188173,194.3866583,78.51993662
380.589411,211.6152601,295.77068,201.5270114,174.187477,312.9631499,359.0871641,186.1368397,260.4013658,193.5029797,78.58884101
375.4322202,209.8930413,292.6140393,199.3214147,173.5602838,307.6133212,356.0226102,185.5136251,258.6143981,192.4649411,78.63894062
378.0257743,212.093873,295.1795906,205.4329569,175.6366316,325.972527,365.5454321,187.1265431,263.1469018,195.8000328,78.52055854
386.8965221,214.5407388,300.6753978,207.1977024,176.2733768,329.9800234,370.9827644,188.1843294,266.4114697,196.9884629,78.46275547
370.5280807,209.8464795,290.0279507,203.742982,174.8464448,321.1302428,358.5803414,185.872324,259.2759176,194.3414842,78.58371052
366.4575862,209.0487531,287.5020448,204.3921657,174.9339882,323.2167484,356.8387229,185.5433304,258.0931497,194.352552,78.59001821
395.141532,215.7594112,304.6718786,204.8928971,175.2757643,320.5629315,367.2372313,187.7675248,265.3368062,195.4826451,78.48948153
374.7337831,210.0864694,291.8994157,200.956278,173.8130923,311.3559632,354.639113,185.3252333,257.8273727,192.74522,78.62394623
373.9294293,210.8481658,291.7268672,204.7958722,174.860885,322.0296305,357.2589228,185.7913143,258.91342,194.3152239,78.56783665
372.3070957,210.6195973,291.1278218,205.1477029,175.1364943,324.1440193,359.0418973,186.0332481,259.621521,194.7684875,78.55927284
387.598157,214.3966203,300.5964201,205.9745955,175.5989217,324.8615311,366.4912207,187.5103934,264.3737065,195.8510392,78.49144376
388.7683549,214.62376,301.6399426,205.6819963,175.7445608,324.996756,369.2620679,187.9266915,265.7941246,196.1897572,78.48357975
396.7799451,217.1982734,307.620469,208.1684053,177.1658021,333.7765768,381.3689555,189.9984037,272.1497281,198.7613448,78.39322079
404.2057873,218.1307582,310.5111902,205.8397034,175.6951898,322.4385733,372.1677734,188.7370955,268.4435272,196.341113,78.44235225
388.5511692,214.7896985,301.1105492,206.8993247,175.8900279,327.3886921,367.7607689,187.7437011,265.0074312,196.3138671,78.47435553
385.5998207,214.0375115,299.6990651,206.3992339,175.9249253,327.4338026,368.6625276,187.7841538,265.2302588,196.3939723,78.48358758
391.0250282,215.3469836,303.1565738,206.4836267,176.1228075,327.4736288,372.0211011,188.4250236,267.2552562,196.8482178,78.4588439
386.6893125,214.5124759,301.4233409,206.7403097,176.6801023,331.2996513,376.6609032,189.0041414,269.097709,197.8144971,78.44839312
367.5668417,208.8470808,288.8884382,201.881536,174.7578567,318.460684,361.2102539,186.1399076,260.3085698,194.3169288,78.60282597
362.3214626,207.5938451,285.2460321,202.0422383,174.4714795,318.3381659,356.1198204,185.270553,257.4701139,193.6572865,78.63018108
364.2210486,208.723042,286.3963694,205.0762256,175.1581785,325.7074134,357.1922833,185.5643959,258.0969795,194.6646044,78.5846855
369.9300802,210.3573296,291.059368,205.7549883,176.2154633,330.8410952,368.9102669,187.4255617,264.0292917,196.7100291,78.52276359
370.8984262,209.3515859,289.5270397,201.5612,173.8389489,313.0118653,352.5457837,184.9346027,256.518724,192.6639641,78.63137234
398.0299014,217.7904824,308.6670592,209.3572785,177.6583435,337.6180789,384.4336447,190.51448,273.6808453,199.5981105,78.36509583
408.5639144,219.9002307,313.9785023,208.5240776,176.9261436,331.1089584,380.7974197,190.2164461,272.8276657,198.4701244,78.36782819
382.7472915,214.0376963,297.8585955,209.4464606,176.5531669,335.2219652,367.8060813,187.6894792,264.550638,197.20611,78.45624877
389.6445904,214.127618,300.4214273,203.7485934,174.3259579,315.3298828,357.6640142,186.1841284,260.3797155,193.6820247,78.54911529
377.9779175,212.1510147,296.2878454,205.1931127,176.3928136,329.2637405,374.5498999,188.4388441,267.37429,197.2640779,78.4934882
364.8906917,207.7368168,286.1965548,200.3821026,173.6983342,311.6894167,352.140795,184.7071266,255.8565906,192.4148369,78.65936831
384.8099994,212.3835592,297.2598992,201.284598,173.5055077,308.7086567,352.9216653,185.3085163,257.8139853,192.2935777,78.60686153
385.5926829,214.090359,300.3327127,206.3080735,176.3632301,329.3453239,373.6576631,188.5265164,267.5729473,197.2253936,78.4666941
388.8117287,214.0119595,301.0790447,203.4499603,174.9111723,317.8296469,364.9526602,187.2406983,263.8002353,194.8303694,78.52732116
394.0899714,215.5160544,304.4352817,204.5200215,175.3358911,320.4531796,368.5182134,187.9364155,265.8997867,195.6147673,78.4901105
382.4841544,213.2873893,298.9292575,205.6860554,176.4581673,329.4981997,375.5260488,188.7023523,268.2195825,197.4332188,78.47489157
392.7381767,216.1319199,303.9566049,208.2011945,176.345033,330.6338328,371.0358128,188.3691759,266.903468,197.1217772,78.43768813
383.9530046,213.1848213,297.8232822,204.7869288,174.9542861,320.738737,361.0513537,186.5781796,261.5199088,194.6820967,78.53401946
393.8635146,217.5121359,305.8799652,212.5393138,178.1800061,345.3767818,381.6741898,190.1057016,271.9847755,200.1644887,78.34416382
372.306512,209.9057533,290.0319745,202.7236445,173.8988249,314.693762,350.8754843,184.7518078,255.830473,192.6790615,78.62070963
372.2940325,209.9454841,291.9320788,201.9509131,174.9468911,318.6609701,364.6872482,186.7596605,262.3440235,194.7809198,78.58195481
416.9369284,222.3053848,319.1023803,210.3060172,177.3620144,334.3082145,383.7992291,190.9126115,274.9173296,199.270266,78.31827976
391.4243371,214.4597535,302.57724,203.0536428,174.8868416,316.7508317,366.3320176,187.5035516,264.6820496,194.894578,78.5245994
373.5624002,210.0581496,291.3913069,201.8598094,174.1253917,314.3634328,355.7423711,185.4783414,258.230567,193.2236037,78.6108761
384.8644767,213.1873296,298.2523135,204.1014363,174.7864675,318.8668879,360.928479,186.5604839,261.5624982,194.4545552,78.54247596
394.528558,214.3366109,302.7885529,200.5906348,173.3716098,305.643535,355.1879419,185.8631661,259.6901153,192.2661037,78.59067246
388.3715053,214.5138888,301.5520899,205.5553959,175.8639918,325.4122517,370.6555151,188.1286921,266.4128486,196.4138456,78.48084261
378.6156997,211.9465796,295.4982553,204.4271903,175.4786133,323.7209692,366.2997769,187.2168385,263.5543059,195.6248219,78.53126053
389.4277229,216.02541,304.3283732,209.8023911,178.2655955,342.6935896,387.6163934,190.7897565,274.4441124,200.5244451,78.36533904
406.7772517,218.7280879,312.1555429,205.9089841,175.8406895,322.7910839,374.2214438,189.1116841,269.638149,196.6547505,78.42981155
390.4472898,214.037875,300.294808,203.0046268,173.843917,311.8800032,353.965598,185.6296958,258.708992,192.846179,78.57196219
384.7497405,213.1540654,298.6313625,203.7814431,174.9625244,319.2456822,363.7064461,186.9622212,262.8656298,194.8220026,78.5358087
388.9084488,213.9465633,299.787541,203.8718133,174.3017935,315.521428,356.9048345,186.0590644,259.9409919,193.6161223,78.55232289
396.3149909,217.0041233,305.5781339,208.8539919,176.2750138,330.6004586,369.6112785,188.2541969,266.5093194,196.9830001,78.42977452
369.9551472,210.3165233,291.2574787,205.4338853,176.3081296,330.7862422,370.5663608,187.6623231,264.7959676,196.9109766,78.52103091
366.5433162,208.0418115,287.5757371,199.8398448,173.8199256,311.1445044,355.2999072,185.201616,257.503894,192.7388891,78.65192016
379.5432678,211.9609914,296.8586321,203.0225996,175.6347729,322.1390054,371.7784897,188.0216335,266.2716427,196.0960271,78.52814863
361.6260545,208.0732058,286.3293341,203.9241402,175.9558334,328.4539159,367.7396469,187.0021202,262.7868688,196.2362747,78.56750412
381.4963633,212.3065243,298.3148794,202.4203448,175.5854178,320.6498783,373.493163,188.3049505,267.2976533,196.1257901,78.5265297
375.2328077,211.2143754,293.5483196,204.5737043,175.578642,325.0180425,366.0402136,187.1018692,263.1278214,195.7279697,78.53710508
390.6932385,215.0196067,302.2284545,205.8914781,175.5725491,324.1094414,367.1130092,187.666728,264.8980639,195.8579459,78.48542235
391.9094691,215.1790374,304.0153118,204.821337,175.9204755,324.019588,374.1020677,188.7054785,268.3746022,196.6760337,78.4719705
374.2356563,211.3979264,292.8812103,206.400957,175.897026,329.3670901,365.0858928,186.9918391,262.5823889,196.1173262,78.51939875
385.4080785,213.3874717,299.4014444,203.9095376,175.2240098,320.5472496,366.5590621,187.4058004,264.2690693,195.3207731,78.52245298
360.7624267,207.3516078,284.883117,202.2057057,174.8751147,320.8285223,359.7818777,185.7703298,259.0467758,194.3761647,78.61859291
391.1547241,214.5955943,302.0377316,203.8847424,174.7528667,317.3401258,362.720007,186.9686596,262.9151994,194.520963,78.52577577
370.7168489,210.3083022,290.6390895,205.2320243,175.4906363,326.3597222,362.3314303,186.469983,261.023173,195.4043235,78.55058029
353.7231229,205.5771275,279.038222,202.4774018,173.7673969,317.141622,344.9793247,183.4604196,251.5757599,192.1189012,78.68323231
392.6326731,216.0604477,304.0225477,208.112545,176.4702686,331.1928649,372.5623788,188.5840207,267.6311491,197.3707484,78.43475719
394.3306272,216.6794607,305.7131859,208.6048119,176.9609309,333.9083626,377.4498771,189.3633289,270.0830242,198.2833975,78.40675331
396.155316,215.7026588,305.1766588,203.749205,174.9001828,317.046262,365.9336494,187.5655481,264.8537237,194.9040396,78.50698028
379.968379,212.9701021,296.1768406,207.5362543,176.0704341,330.7395922,366.0784149,187.3073519,263.5253791,196.440444,78.49044529
382.4556744,212.6205132,296.7231216,204.0381134,174.6866507,318.6661275,359.3263478,186.2673646,260.5970324,194.2216155,78.55311349
386.2798889,213.6610245,299.7390091,204.3970154,175.2687117,321.3427956,366.1089946,187.3701496,264.1164351,195.3713256,78.51704481
380.5443062,212.6050184,296.6276594,205.2183583,175.5722422,324.933588,366.0872723,187.2524768,263.6119655,195.7529776,78.51690364
391.9774079,214.6173949,301.0535228,203.9975861,173.965414,313.584853,353.4724347,185.609253,258.5725088,193.0040782,78.55951151
380.6074616,211.2564214,294.7601316,200.6037826,173.3420981,307.6526287,351.6175431,184.9991816,256.8859987,191.984269,78.62853369
378.0755434,211.3230496,294.9560582,202.2989723,174.750557,317.1841147,363.0684675,186.6780634,262.0601003,194.456858,78.56964019
371.8858087,211.2179914,291.5771186,207.9085345,176.2324697,333.5766676,364.705329,186.9353269,262.2171975,196.5464888,78.50684512
424.5609882,224.6941221,324.8919414,212.3202234,178.6454994,341.828059,395.5668478,192.9234025,281.1125295,201.6504974,78.23529956
373.4924887,210.702364,294.058207,203.157376,176.17572,326.0079152,376.0069145,188.4833182,267.7280791,197.0128637,78.52603224
382.8096118,212.52801,296.1173935,203.6688187,174.0674188,315.0410773,353.2817966,185.3744772,257.7740738,193.082428,78.5796117
412.4448416,219.9083451,313.5808051,206.3882649,174.9658058,318.4593065,364.2171393,187.7516389,265.205035,195.0065336,78.45124214
373.9211331,210.2224533,292.6625967,201.657372,174.7473291,316.9680462,363.4776461,186.6224231,261.9169425,194.4521654,78.58612163
372.2653559,210.4871007,292.531292,203.8563397,175.8227067,325.6460424,369.7393484,187.5547007,264.6545257,196.217435,78.53883131
395.2123485,217.6910605,306.7370888,211.9113131,178.0884735,343.7941103,382.4465044,190.2309826,272.4590259,200.0816266,78.34610191
361.9352013,207.8756484,285.9402278,203.1787314,175.4012079,324.6325518,363.5586036,186.3772618,260.8731074,195.2866914,78.59150762
367.8845372,208.2464422,286.1227366,200.6114701,172.6458483,306.3869425,340.4594302,183.0718484,250.5800077,190.4302031,78.69409505
392.7464902,214.7150864,302.8004549,202.9958128,174.4184107,314.2388993,361.4026246,186.7930814,262.4426358,194.0028127,78.53873405
399.1715568,218.280514,308.4603326,210.7390509,177.4000984,338.0666489,378.6140285,189.7244272,270.9853933,198.9718934,78.36628429
412.3935525,221.3094065,318.9839817,209.1853525,178.6343784,339.2731677,400.050328,193.2103864,282.3724446,201.7716194,78.28493562
380.6980716,212.1672969,297.8085269,202.6654754,175.7071944,321.7217884,373.9198774,188.3579439,267.4004754,196.3071618,78.52403071
389.9593119,214.9335653,300.2843904,207.0049421,174.8555758,322.2533664,356.417322,186.0890083,259.7652647,194.3718308,78.51544601
393.3356602,215.3335632,305.0552084,204.0457235,175.8408107,322.2649792,375.5534689,188.9394509,269.2194554,196.6439996,78.47471315
403.7102181,217.9164223,310.1502452,205.4038817,175.5210384,321.0702484,371.1093074,188.5615058,267.9024946,196.0471917,78.4521078
406.1994901,218.3628891,311.9883558,204.8458937,175.652449,320.4765351,374.5633379,189.1284028,269.7851132,196.4025779,78.44295082
409.0430607,218.9928001,313.0879804,205.1213611,175.4354208,319.4532683,371.9474345,188.8068991,268.7439049,195.9955827,78.44403848
369.5398812,208.8999115,290.2980336,200.1854337,174.4387198,314.0695826,362.7986993,186.3615167,261.2946772,193.9805896,78.61772945
384.4621626,212.8348274,297.5970382,203.2192407,174.3406347,315.522385,357.7750661,186.0644523,260.0429546,193.680809,78.56558382
392.0540489,215.6417346,303.18348,206.9392432,175.7921397,326.3732874,367.6368513,187.8089333,265.2600967,196.1978782,78.46702422
394.4206217,217.2113958,306.7869961,210.3542862,178.097643,341.7914979,385.8966447,190.6716968,274.0362787,200.2500931,78.35469691
383.8473518,212.7217495,298.4411221,202.6970223,174.9073378,317.5740171,365.5332817,187.1848217,263.6986786,194.8289854,78.54550103
371.3208187,209.9544665,289.673162,203.7973728,174.2793049,318.2277062,352.4097511,184.987175,256.4574921,193.2719329,78.60379738
377.1486826,211.0714189,293.9587385,202.4212245,174.5166464,316.435929,359.856752,186.1807537,260.4573662,193.9790555,78.58177903
382.2191054,214.0561578,298.1815276,209.5748747,176.9111901,337.3128998,371.3972404,188.2093606,266.2252506,197.8597419,78.4414444
386.3798067,214.249002,299.1616532,207.0255725,175.4409296,325.7623956,361.9953151,186.8432777,262.1168847,195.415897,78.49863877
365.2220604,208.7461277,287.7536918,203.7716189,175.3962528,324.8677879,363.2462921,186.4212899,261.0231192,195.2925097,78.57818061
375.1162716,210.837813,293.2406655,203.1308145,174.9917108,320.09967,362.987763,186.6114661,261.7445086,194.7718279,78.56560677
383.927507,213.4815821,298.3388738,205.8490396,175.600716,325.3474916,365.729327,187.3044579,263.6916233,195.7924393,78.503595
362.3572789,208.0928114,286.0559327,203.6562395,175.355316,324.968079,362.0157731,186.1799122,260.1998027,195.1452396,78.588085
393.9916328,215.7975512,304.6522984,205.729869,175.7864472,324.3646797,370.8690345,188.2954773,266.980693,196.3511275,78.46774262
382.7004583,212.7241822,297.7566132,203.7642249,175.175736,320.5753333,365.6120667,187.1973043,263.5966154,195.1937908,78.53312448
401.1015106,217.3159154,308.4889896,205.4508297,175.5045382,321.4550974,370.0734657,188.3448935,267.1817375,195.9597995,78.46024157
358.1389473,206.1879198,281.9952577,200.4818779,173.5932567,312.5938847,348.8458885,184.0663717,253.7384988,192.0782812,78.68377884
367.9233622,209.0215017,288.4185796,202.6872618,174.4726651,318.2385136,356.2914385,185.4386617,258.0216436,193.7012993,78.60976481
375.7436544,211.260885,293.6759828,204.2999147,175.2947519,323.1670671,363.8493707,186.7797348,262.1830841,195.2394711,78.54678709
375.2557937,210.1654408,290.6424799,201.503859,172.9518255,307.8559313,343.7124589,183.7386999,252.6890513,191.0478634,78.65704939
382.612058,212.2735709,296.5993014,202.5616619,174.200449,314.2159428,357.3249114,185.9360539,259.7033757,193.4539804,78.57883447
392.1215569,215.7703244,304.9301873,206.5935923,176.8153948,330.6909733,380.0070709,189.6367615,271.154656,198.1871519,78.42750072
389.3989391,215.2183289,301.021355,208.1765928,175.7638305,328.3700851,363.7870677,187.2127406,263.1905606,195.964143,78.47246314
396.1510379,216.9227116,307.3028714,207.6890994,177.1417017,333.0917777,382.0412925,190.0685218,272.4167434,198.7569116,78.39895206
402.7625886,218.1456515,310.2763016,206.8419375,176.2449274,326.6214767,375.8117667,189.2752654,270.047884,197.2650798,78.41846317
379.9492886,211.5952721,295.8308329,201.8803723,174.5620779,315.3886179,362.4192736,186.6183784,261.9147246,194.180075,78.57467675
382.0073584,211.8798724,296.9027843,201.1429871,174.2076908,312.2649314,360.7973549,186.4090353,261.355822,193.622135,78.58518833
382.5433301,213.0776938,298.4294146,205.0513577,175.9635314,326.2421356,371.5116082,188.0927583,266.3473882,196.5658196,78.49704749
397.3770447,217.0229182,306.55352,207.6168933,176.168676,328.2049128,371.5873596,188.5375871,267.5491523,196.92931,78.43459754
378.977716,211.5642482,295.4734453,202.4647015,174.7692209,317.3726532,363.1678036,186.7149173,262.1782282,194.4942524,78.56550382
394.5130428,216.0788133,304.9116627,206.386336,175.9064145,325.7414671,370.7811041,188.3149627,266.9575972,196.5130982,78.45830467
386.1301817,213.6045675,300.1015723,204.0065789,175.3986882,321.4136448,368.6139854,187.7253458,265.3100639,195.667174,78.51297982
381.8891919,214.4170916,298.2139108,211.5018231,177.5545603,343.1463672,373.8073787,188.6320149,267.3008497,198.8545103,78.41047963
370.1645367,209.2423151,291.0932869,200.7868963,174.9631516,317.3055655,367.1709139,187.0537571,263.3619768,194.9078486,78.59420985
381.1574939,212.3898403,296.883058,203.8268363,175.211365,321.1093149,365.4661702,187.1389683,263.3989811,195.2283742,78.53601397
387.1964978,213.1204407,298.1841817,202.229574,173.4589682,309.3869703,350.6619987,185.0689164,256.8999356,192.1394451,78.59856714
368.8531221,209.1850072,288.7263772,202.6056985,174.3025664,317.1186895,354.8184139,185.2434025,257.4074615,193.4021396,78.61420106
385.9698403,212.876389,298.157328,202.1534039,173.9067346,311.6886727,355.6715595,185.7636708,259.1894549,192.9861161,78.58390771
379.4316105,211.9153334,295.3128596,203.7807119,174.8454163,319.5883926,360.9600169,186.4303729,261.1313561,194.5009368,78.55619338
387.5384317,213.9552258,301.2324645,203.9708569,175.5832805,321.965296,371.1724192,188.1414263,266.6419222,196.0489961,78.50170086
392.7000675,215.7910669,303.9546192,206.9165806,176.1585177,327.9588745,371.8026734,188.4430886,267.2650936,196.8955797,78.4514274
391.0636652,215.7434881,302.7816243,208.3668845,176.2814231,330.8851216,369.5371529,188.1044677,266.0595278,196.956442,78.44530109
378.8044526,211.1104314,293.6482302,201.6254414,173.5379099,310.2841547,350.9573597,184.8942942,256.3953453,192.2142037,78.62060798
385.221926,213.1145882,298.919566,203.1352827,174.8023707,317.4553266,363.5366063,186.9366719,262.8433466,194.592684,78.54331622
383.8479809,214.0642315,299.3594193,207.8424082,176.7176345,333.5546983,373.5449531,188.5131733,267.3553344,197.6993758,78.45092981
364.5583211,207.9862289,286.9710887,201.2215189,174.5128992,316.8661522,359.2150692,185.7569268,259.1345069,193.8689492,78.62463989
392.2953503,215.3187263,303.8817536,205.1992157,175.7674537,323.8092873,371.562197,188.3429518,267.189805,196.348744,78.47507642
387.0686653,213.976894,299.6068429,205.0869954,174.9734158,320.7035049,361.3729822,186.7138802,261.9194127,194.7427289,78.52263009
370.9188602,208.90978,289.5103031,199.7192054,173.4349055,308.405431,352.3194066,184.8689286,256.4539939,192.093557,78.65551611
379.5751544,211.8059365,293.7818745,204.0193938,173.9245581,315.3392495,350.0164162,184.8350578,255.9621914,192.7146272,78.59424512
384.3417979,213.470425,298.0099346,205.7857071,175.2506186,323.5260879,362.0785868,186.7662081,262.0062629,195.1460112,78.51826596
396.6397529,216.3485093,306.4225594,205.467311,175.8463135,323.8618535,372.9253905,188.6569849,268.2030148,196.5505942,78.45922797
389.7602989,214.8573373,301.784501,206.0339689,175.6323575,324.7801209,367.2775392,187.6688515,264.9148236,195.9464354,78.48504729
374.3861298,209.7066139,292.0620968,199.4695592,173.6365702,308.3579537,356.2434539,185.5255176,258.6262435,192.5739589,78.63805606
384.6135314,214.1616262,299.6154105,207.713217,176.603675,332.7102905,372.7839002,188.4119253,267.0571178,197.5141641,78.45466352
377.5266144,211.4129899,293.9009613,203.6320736,174.6292612,318.6343264,358.3231565,185.9969501,259.7285629,194.0641917,78.57100074
366.6569231,209.0698041,288.0947781,203.9786614,175.0995636,323.4010914,359.774276,185.9618982,259.5106992,194.7199567,78.58375879
367.9397499,209.1738794,288.1453456,203.5234181,174.5238903,319.6581139,354.8098098,185.2550034,257.2998222,193.6987574,78.60449248
